,coordinate,ip,country,timest,os,connection_type,accuracy,event_type,gps_speed,app_id,count
4477,43.8378|-79.5358,99.247.192.63,CAN,1601554077,android,na,3675,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4478,45.9350|-66.6301,174.119.0.19,CAN,1601555730,ios,wifi,9,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
4479,43.6036|-79.5738,70.53.118.51,CAN,1601554124,android,wifi,4531,GPS,"\\""""",7993ed4e315bb654b139abcd44154bac,1
4480,45.6142|-73.3838,"\\""""",CAN,1601555115,android,na,2,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4481,45.0547|-76.1615,"\\""""",CAN,1601555367,android,na,20,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4482,53.6075|-113.4088,68.150.167.199,CAN,1601556222,android,wifi,5,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4483,43.4954|-80.4986,23.233.1.143,CAN,1601556840,ios,wifi,5,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4484,43.6549|-79.4400,76.65.29.153,CAN,1601553618,android,wifi,12,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4485,52.2703|-113.7430,207.228.78.32,CAN,1601553866,android,carrier,6393,GPS,"\\""""",902d9b540a6ef9d20edfe43a8ac451be,1
4486,46.0360|-80.5898,69.159.0.43,CAN,1601554844,android,na,21,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4487,45.4762|-73.5566,96.21.71.100,CAN,1601555545,ios,wifi,30,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
4488,43.1031|-80.7612,72.136.122.251,CAN,1601555437,ios,carrier,6,GPS,"\\""""",6b34bfb140995d3de667fda0bbd9561b,1
4489,43.6937|-79.5686,99.251.246.126,CAN,1601556534,android,na,4545,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4490,47.6957|-64.7650,"\\""""",CAN,1601554238,android,na,2,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4491,54.0541|-128.6384,209.52.88.227,CAN,1601555696,android,carrier,4189,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4492,45.3004|-74.3065,173.176.112.72,CAN,1601555725,android,wifi,15,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4493,44.3594|-79.6070,104.158.94.246,CAN,1601553713,android,na,9,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4494,56.9748|-111.3469,207.228.78.162,CAN,1601556696,ios,carrier,9,GPS,"\\""""",9fc49fd3ef1feb25bc8b6a17dd2a2ff2,1
4495,52.9208|-112.4652,69.168.164.71,CAN,1601556753,android,wifi,7,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
4496,49.0353|-122.8044,24.86.224.31,CAN,1601554376,ios,na,19,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
4497,53.4701|-113.4250,174.3.149.10,CAN,1601556130,android,wifi,7,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4498,53.5453|-113.2505,24.65.85.73,CAN,1601556490,ios,wifi,5,GPS,"\\""""",024345f1ab037e32448b702de6a27645,1
4499,52.9012|-122.4895,96.44.122.159,CAN,1601555423,ios,wifi,7,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4500,52.2032|-104.1720,69.168.161.129,CAN,1601556250,android,wifi,15,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
4501,45.5553|-73.7771,70.81.99.156,CAN,1601557183,android,wifi,6,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4502,43.2535|-79.9287,72.136.117.73,CAN,1601556780,ios,carrier,14,GPS,"\\""""",d170cb0f77d473d087b5b209e1d7de9a,1
4503,43.7838|-79.4139,38.110.108.21,CAN,1601555111,android,wifi,2505,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4504,44.1980|-77.3901,67.69.69.83,CAN,1601556932,ios,carrier,14,GPS,"\\""""",cf1a890e20fd0811a1e9513748c20674,1
4505,43.3575|-79.7816,"\\""""",CAN,1601555545,android,na,2,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4506,45.3768|-71.8961,"\\""""",CAN,1601556142,android,na,17,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4507,49.9977|-110.6407,208.98.198.195,CAN,1601556015,android,wifi,6,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4508,49.8756|-97.2531,"\\""""",CAN,1601556370,android,na,6,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4509,45.4234|-73.6266,184.145.209.42,CAN,1601555835,android,wifi,1487,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4510,53.4846|-113.5047,174.3.245.130,CAN,1601556683,ios,na,6,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4511,43.6440|-79.4062,135.0.61.233,CAN,1601556759,android,wifi,13,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4512,45.6937|-73.9299,24.114.102.188,CAN,1601555103,android,na,9217,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4513,45.5496|-73.7401,67.68.237.128,CAN,1601555905,android,na,4602,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4514,49.9129|-97.1650,72.143.230.12,CAN,1601556963,android,carrier,8,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4515,43.7807|-79.6964,99.234.22.188,CAN,1601553662,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4516,42.0386|-82.6636,24.57.134.112,CAN,1601556428,android,wifi,5,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
4517,43.8199|-79.2832,184.145.101.214,CAN,1601554638,android,wifi,13,GPS,"\\""""",7993ed4e315bb654b139abcd44154bac,1
4518,53.5393|-113.6965,96.52.28.84,CAN,1601553986,ios,wifi,1,GPS,"\\""""",a8cafa5f5010f6128e8877d74a912543,1
4519,48.5241|-71.6398,184.148.251.47,CAN,1601554140,ios,wifi,12,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4520,45.7753|-65.4948,"\\""""",CAN,1601554165,android,na,18,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4521,42.7353|-80.5700,72.136.106.27,CAN,1601553706,android,carrier,6,GPS,"\\""""",66de24cd547fc3f45909f32be4e424ee,1
4522,53.5856|-113.4281,70.74.112.64,CAN,1601556813,android,wifi,9740,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4523,49.5930|-97.5751,142.160.0.227,CAN,1601556767,ios,wifi,5,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
4524,45.4352|-75.8051,"\\""""",CAN,1601556426,android,na,12,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4525,44.6761|-75.5292,"\\""""",CAN,1601555930,android,na,52,GPS,"\\""""",23c58240c22ffb240ff117b83732d126,2
4526,54.1432|-115.6601,23.17.70.5,CAN,1601553790,ios,wifi,4,GPS,"\\""""",3f65af3c6159cbabb049e6687c47c514,1
4527,54.5162|-126.4495,184.151.230.67,CAN,1601554419,ios,na,5,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4528,45.3211|-75.8849,24.114.85.239,CAN,1601555873,ios,carrier,5,GPS,"\\""""",bfd25f8e92a881fbf5ff33d9f2bef029,1
4529,48.6538|-123.4163,75.157.130.72,CAN,1601555768,ios,wifi,6,GPS,"\\""""",4d6bbc869b06056c93770ea4c2081d7c,1
4530,44.6955|-63.4904,142.167.40.73,CAN,1601557131,android,na,7,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4531,43.6861|-79.8081,69.158.246.244,CAN,1601555657,ios,carrier,3,GPS,"\\""""",7c54cb4a3907117e594eeeb740095c33,1
4532,43.9162|-79.4383,"\\""""",CAN,1601556807,android,na,4,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4533,51.0448|-114.0733,72.143.231.28,CAN,1601555813,android,carrier,9,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4534,43.5523|-80.2334,23.233.96.69,CAN,1601554501,android,wifi,10,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4535,43.6908|-81.0914,104.249.227.98,CAN,1601556490,ios,wifi,6,GPS,"\\""""",e564bc4891e10a54b53c646aead37a82,1
4536,45.5333|-73.7790,142.182.36.223,CAN,1601556249,ios,wifi,14,GPS,"\\""""",8dc567df992bf1289450c875a7f4c5a4,1
4537,52.0881|-101.0453,216.81.3.229,CAN,1601556889,ios,wifi,6,GPS,"\\""""",4dbd18754728fc6244bc06ff8742707e,1
4538,43.7378|-79.7522,67.69.69.29,CAN,1601556055,ios,carrier,9,GPS,"\\""""",57b13e9dbd7fa7810a67524189568f9d,1
4539,45.5680|-73.6885,"\\""""",CAN,1601553905,android,na,13,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4540,45.5694|-73.6221,65.38.89.137,CAN,1601554731,android,na,4016,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4541,43.8350|-79.4305,"\\""""",CAN,1601556700,android,na,4,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4542,49.1914|-122.7358,184.151.230.6,CAN,1601553766,ios,carrier,9,GPS,"\\""""",d898e837de3631e2157cf5e18fe02d4b,1
4543,43.7911|-79.5417,"\\""""",CAN,1601554895,ios,na,30,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4544,49.2007|-98.0985,204.112.167.4,CAN,1601556943,ios,wifi,9,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
4545,45.4002|-74.0488,135.0.222.42,CAN,1601556571,android,wifi,11,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4546,43.7069|-79.4734,70.26.86.200,CAN,1601555799,ios,wifi,20,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4547,44.4055|-77.8261,138.34.44.146,CAN,1601555626,android,wifi,7,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4548,43.4497|-79.7359,69.158.246.34,CAN,1601553802,android,carrier,30,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4549,43.6757|-79.7689,99.235.83.20,CAN,1601554850,android,wifi,9627,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
4550,51.2067|-114.4685,"\\""""",CAN,1601554955,android,na,3,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4551,45.8629|-77.2309,76.75.65.5,CAN,1601554740,android,wifi,13,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4552,43.3771|-79.7763,"\\""""",CAN,1601554479,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4553,45.5203|-73.5099,"\\""""",CAN,1601555737,android,na,12,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4554,45.3347|-75.3163,"\\""""",CAN,1601554701,ios,na,12,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4555,45.5135|-73.6158,24.200.107.8,CAN,1601555126,android,wifi,7718,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4556,44.0133|-77.1447,64.228.142.116,CAN,1601554774,ios,wifi,6,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
4557,53.5044|-113.3592,50.65.73.46,CAN,1601556451,android,na,24,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4558,45.4406|-75.7860,24.202.252.74,CAN,1601556263,android,wifi,10,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4559,49.1035|-121.9701,24.244.23.70,CAN,1601554315,android,na,6,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4560,43.3694|-79.8111,199.7.157.36,CAN,1601554616,android,carrier,6074,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4561,45.3962|-75.7372,174.115.247.54,CAN,1601555193,android,wifi,5,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4562,50.4329|-104.6405,24.72.93.77,CAN,1601555565,android,wifi,7,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4563,45.6124|-73.4495,144.172.201.51,CAN,1601555217,ios,wifi,9,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4564,43.8920|-78.8579,99.248.137.186,CAN,1601554792,android,wifi,4,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4565,45.5532|-73.5693,67.69.76.230,CAN,1601555555,ios,carrier,18,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
4566,43.6509|-79.4396,65.95.204.143,CAN,1601554186,android,wifi,8,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4567,48.6538|-123.4162,75.157.130.72,CAN,1601554588,ios,wifi,6,GPS,"\\""""",4d6bbc869b06056c93770ea4c2081d7c,1
4568,45.8490|-66.5012,159.2.156.210,CAN,1601556421,android,wifi,13,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4569,53.9983|-111.2966,23.17.160.169,CAN,1601556809,android,wifi,11,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4570,53.6396|-113.6038,108.173.188.180,CAN,1601556207,android,wifi,7062,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4571,51.0319|-113.9647,68.146.124.25,CAN,1601556807,android,wifi,10,GPS,"\\""""",7993ed4e315bb654b139abcd44154bac,1
4572,51.0602|-113.9178,75.158.88.192,CAN,1601556607,ios,wifi,11,GPS,"\\""""",30f2b3e2048caa32d54a77107609d52c,1
4573,49.8739|-113.5086,69.168.167.189,CAN,1601554828,android,wifi,3223,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4574,45.3874|-75.8373,76.71.223.100,CAN,1601556801,android,wifi,4876,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,2
4575,43.7729|-79.3460,76.71.9.236,CAN,1601555542,ios,wifi,3,GPS,"\\""""",30f2b3e2048caa32d54a77107609d52c,1
4576,47.5856|-52.7594,142.162.34.237,CAN,1601555364,android,wifi,3,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4577,43.7063|-79.5565,"\\""""",CAN,1601555416,ios,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4578,43.5629|-80.2353,99.226.43.238,CAN,1601556206,android,wifi,3,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4579,49.1976|-122.8500,96.55.248.188,CAN,1601555571,android,wifi,9,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4580,43.2792|-80.4490,99.233.227.96,CAN,1601555211,android,wifi,6,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
4581,49.4945|-119.5970,"\\""""",CAN,1601556702,android,na,11,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4582,49.0320|-122.8052,64.180.165.74,CAN,1601556415,ios,na,63,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
4583,48.4360|-68.5690,74.210.234.143,CAN,1601555673,ios,wifi,24,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4584,50.9369|-102.7885,69.11.38.41,CAN,1601556918,android,wifi,9208,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4585,46.5220|-80.9778,208.103.245.56,CAN,1601557186,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4586,43.6253|-79.4888,70.49.91.195,CAN,1601554470,ios,wifi,7,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4587,45.5049|-75.6757,192.154.140.30,CAN,1601555453,ios,wifi,23,GPS,"\\""""",acccb06c5b76123c35d2f5ab0c246934,1
4588,45.4561|-75.6449,"\\""""",CAN,1601555873,ios,na,12,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4589,43.0939|-79.0887,76.64.127.176,CAN,1601554778,android,wifi,13,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
4590,45.6396|-73.6009,64.18.78.122,CAN,1601556141,android,wifi,7709,GPS,"\\""""",370a934f862d20f142b2152f715e70cb,1
4591,49.7338|-112.8065,70.75.200.235,CAN,1601556607,ios,wifi,12,GPS,"\\""""",1b5c5e57f845d46086ace43ecb0e4510,1
4592,43.4773|-81.6373,163.182.196.127,CAN,1601553918,ios,wifi,5,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
4593,42.3011|-82.8185,199.7.157.32,CAN,1601556323,android,carrier,22,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4594,43.6290|-79.7812,184.145.5.246,CAN,1601555466,ios,wifi,10,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
4595,45.2991|-75.8524,69.165.173.162,CAN,1601554622,android,na,6,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4596,45.3694|-73.5049,74.12.245.58,CAN,1601555736,android,wifi,9092,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4597,50.4421|-104.6154,195.206.104.108,CAN,1601554720,android,wifi,5,GPS,"\\""""",d78ff2f41cbef879305640b157e5d03b,1
4598,43.8947|-79.0308,99.231.133.72,CAN,1601556196,ios,na,8,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4599,44.9189|-79.3640,24.146.30.209,CAN,1601556376,android,wifi,4627,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
4600,45.4650|-73.8642,76.69.111.238,CAN,1601555229,ios,na,13,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4601,49.0199|-123.0649,207.102.165.50,CAN,1601555115,android,na,11,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
4602,49.4107|-82.3972,69.77.187.120,CAN,1601554391,android,wifi,14,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4603,53.7984|-113.4012,96.52.101.185,CAN,1601555588,android,wifi,8,GPS,"\\""""",1987c5fa941e88221b4da52528864664,1
4604,44.7376|-63.6580,142.169.78.5,CAN,1601555907,ios,carrier,8,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
4605,49.2597|-122.9641,207.216.178.197,CAN,1601557174,ios,wifi,9,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4606,46.1000|-64.7208,156.34.216.74,CAN,1601557013,ios,na,13,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4607,45.4983|-73.6355,"\\""""",CAN,1601556926,android,na,11,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4608,46.8108|-71.3445,204.48.94.172,CAN,1601554595,android,carrier,4651,GPS,"\\""""",902d9b540a6ef9d20edfe43a8ac451be,1
4609,45.5059|-73.6310,173.178.97.248,CAN,1601556685,android,wifi,8,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
4610,43.1768|-79.7783,174.89.114.86,CAN,1601555755,android,na,26,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4611,45.4954|-73.7102,67.69.69.92,CAN,1601554240,android,na,4,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4612,43.6863|-79.8212,99.235.159.203,CAN,1601556502,ios,wifi,7,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4613,47.5830|-52.7050,142.177.56.221,CAN,1601556261,ios,wifi,18,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4614,46.8424|-71.3876,70.82.169.27,CAN,1601556213,android,na,27,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4615,53.4503|-113.4940,162.157.129.47,CAN,1601555604,ios,wifi,8,GPS,"\\""""",6062f039cc76095f2e0f44a1e748d221,1
4616,45.4996|-75.8188,67.69.76.132,CAN,1601553938,ios,carrier,7,GPS,"\\""""",d898e837de3631e2157cf5e18fe02d4b,1
4617,49.9292|-97.1422,142.161.226.32,CAN,1601556294,ios,wifi,10,GPS,"\\""""",3f65af3c6159cbabb049e6687c47c514,1
4618,53.5670|-113.4261,68.148.43.68,CAN,1601556037,ios,wifi,11,GPS,"\\""""",30f2b3e2048caa32d54a77107609d52c,1
4619,43.4361|-80.5277,"\\""""",CAN,1601557008,android,na,5,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4620,43.6686|-79.5835,99.224.15.61,CAN,1601555430,ios,wifi,17,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
4621,43.9002|-79.0143,72.136.120.12,CAN,1601557119,android,carrier,5,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4622,44.3784|-64.3090,24.215.83.145,CAN,1601555533,android,wifi,1908,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4623,51.0943|-113.9741,68.145.81.47,CAN,1601556315,ios,wifi,7,GPS,"\\""""",6062f039cc76095f2e0f44a1e748d221,1
4624,48.4268|-71.0644,"\\""""",CAN,1601555325,android,na,3,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4625,44.3231|-78.3357,174.94.34.215,CAN,1601556842,ios,wifi,8,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4626,43.5175|-80.2446,206.188.84.3,CAN,1601555206,ios,wifi,11,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4627,45.4120|-75.6938,142.169.78.248,CAN,1601554743,android,carrier,11,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4628,43.7432|-79.6681,72.139.193.117,CAN,1601556176,ios,carrier,8,GPS,"\\""""",65bef09ef45d13c0580e954121a4ad24,1
4629,49.3418|-123.1736,154.20.174.88,CAN,1601554662,ios,wifi,22,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4630,52.1441|-106.3740,174.90.223.5,CAN,1601556031,android,carrier,8,GPS,"\\""""",66de24cd547fc3f45909f32be4e424ee,1
4631,45.3576|-71.9740,24.53.61.18,CAN,1601556689,ios,wifi,8,GPS,"\\""""",e564bc4891e10a54b53c646aead37a82,1
4632,43.4542|-80.5190,67.69.69.56,CAN,1601555420,ios,carrier,6,GPS,"\\""""",d898e837de3631e2157cf5e18fe02d4b,1
4633,47.6906|-68.9402,"\\""""",CAN,1601556899,android,na,4,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4634,46.5426|-71.6350,67.69.76.89,CAN,1601556456,android,carrier,1426,GPS,"\\""""",7a9f14a52927184dd917c416176e95ab,1
4635,43.9149|-79.4328,"\\""""",CAN,1601556852,android,na,4,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4636,52.1261|-107.0647,207.195.86.187,CAN,1601555219,android,carrier,10,GPS,"\\""""",7a9f14a52927184dd917c416176e95ab,1
4637,45.5436|-73.6062,65.92.163.246,CAN,1601556796,ios,wifi,9,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
4638,45.5220|-73.7542,"\\""""",CAN,1601556950,android,na,16,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4639,52.6670|-113.1540,207.228.78.129,CAN,1601556569,ios,wifi,10,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4640,45.4080|-71.9067,"\\""""",CAN,1601553938,android,na,18,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4641,45.2877|-75.7439,69.157.62.62,CAN,1601555918,android,wifi,11,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4642,43.7055|-79.4917,65.95.122.125,CAN,1601554978,ios,na,10,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
4643,45.6036|-73.5794,66.220.207.210,CAN,1601554665,android,wifi,5792,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4644,46.6657|-70.5499,64.145.65.7,CAN,1601557032,android,wifi,6,GPS,"\\""""",f8da1a4ae163c6adb715ddb7aefa9207,1
4645,43.7297|-79.4918,72.136.105.30,CAN,1601555469,android,carrier,8122,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
4646,43.6011|-79.5010,99.225.147.156,CAN,1601555712,ios,wifi,11,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
4647,44.0637|-79.6193,"\\""""",CAN,1601553873,ios,na,5,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4648,45.4985|-73.4627,70.83.139.123,CAN,1601554052,android,wifi,10,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4649,43.6279|-79.4809,"\\""""",CAN,1601555318,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4650,43.8966|-78.8412,162.222.81.77,CAN,1601553639,android,wifi,10,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4651,45.6756|-61.4680,"\\""""",CAN,1601555533,android,na,1,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4652,43.8095|-79.3354,99.227.32.243,CAN,1601553749,ios,wifi,9,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,2
4653,45.4457|-73.4663,24.200.199.133,CAN,1601555230,ios,wifi,10,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4654,50.8868|-114.0231,199.126.63.176,CAN,1601556097,ios,wifi,6,GPS,"\\""""",6ba29b9ef74bc71ed65531acc14cb5ca,1
4655,49.1351|-122.4100,70.69.198.37,CAN,1601553997,android,wifi,4,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
4656,52.2364|-106.3889,"\\""""",CAN,1601555169,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4657,45.3435|-73.6724,"\\""""",CAN,1601557087,android,na,2,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
4658,43.5201|-79.6720,70.30.97.25,CAN,1601554863,ios,wifi,5,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
4659,53.5961|-113.4915,206.75.116.167,CAN,1601556728,android,carrier,12,GPS,"\\""""",902d9b540a6ef9d20edfe43a8ac451be,1
4660,43.3874|-79.7604,50.101.254.215,CAN,1601555408,android,wifi,7522,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4661,45.5135|-73.5643,184.160.25.49,CAN,1601556419,android,wifi,3323,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
4662,49.2782|-123.1342,72.143.228.243,CAN,1601555589,android,carrier,10,GPS,"\\""""",7a9f14a52927184dd917c416176e95ab,1
4663,43.7932|-79.4976,"\\""""",CAN,1601553828,android,na,2,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4664,45.4526|-73.7345,"\\""""",CAN,1601554723,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
4665,43.5765|-79.7455,72.138.221.103,CAN,1601554482,ios,wifi,10,GPS,"\\""""",6ba29b9ef74bc71ed65531acc14cb5ca,1
4666,45.6606|-73.6298,"\\""""",CAN,1601556748,android,na,2,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
